user_id ID,gender,province,education_level,employment_status,main_fintech_app,investment_type,loan_usage_purpose,outstanding_loan,financial_anxiety_score,digital_time_spent_per_day,income_clean,expense_clean,ewallet_spending_clean,age,Jumlah Rekening Penerima Pinjaman Aktif (entitas),Jumlah Dana yang Diberikan (Rp miliar),Jumlah Rekening Pemberi Pinjaman (akun),TWP 90%,Jumlah Penerima Pinjaman (akun),Outstanding Pinjaman (Rp miliar),Jumlah Penduduk (Ribu),PDRB (Ribu Rp),Urbanisasi (%)
U0120,Female,Kepulauan Bangka Belitung,Bachelor (S1)/Diploma IV,Student,LinkAja,Reksadana,Tidak Ada,0.0,1,7.9,2000000.0,2000000.0,500001.0,26,103253,0.91,1080.0,1.6,54643,337.75,1550.8,70194,67.4
U0121,Female,Jawa Barat,Bachelor (S1)/Diploma IV,Student,ShopeePay,Saham,Tidak Ada,0.0,4,8.4,6000001.0,10000001.0,500000.0,14,6818787,251.24,143127.0,3.41,4705372,20751.93,50759.0,56080,89.3
U0122,Female,Sulawesi Tengah,Senior High School,Student,Kredivo,Kripto,Tidak Ada,1145452.0,5,4.3,2000001.0,4000001.0,3000000.0,13,177868,0.64,665.0,1.54,77106,598.93,3156.1,120750,43.1
U0123,Male,Kepulauan Bangka Belitung,Postgraduate,Student,GoPay,Reksadana,Usaha,2155443.0,4,5.9,6000001.0,10000001.0,500001.0,14,103253,0.91,1080.0,1.6,54643,337.75,1550.8,70194,67.4
U0124,Male,Kepulauan Riau,Senior High School,Civil Servant/BUMN,OVO,Reksadana,Konsumsi,16890320.0,1,8.6,6000001.0,10000001.0,500000.0,15,309076,7.83,9212.0,1.8,180411,993.02,10678.0,161424,85.3
U0125,Male,Maluku Utara,Postgraduate,Private Employee,OVO,Saham,Usaha,6228790.0,4,8.1,4000001.0,4000001.0,3000000.0,17,54436,0.08,74.0,0.62,27649,242.69,1373.8,70660,30.6
U0126,Male,Papua,Diploma I/II/III,Private Employee,OVO,Emas,Tidak Ada,0.0,4,2.0,10000001.0,6000001.0,1000001.0,18,75024,0.52,343.0,1.17,39157,221.27,636.4,59064,41.5
U0127,Female,Kalimantan Barat,Diploma I/II/III,Private Employee,Kredivo,Reksadana,Tidak Ada,0.0,5,8.5,4000001.0,4000001.0,1000001.0,26,277057,4.73,4654.0,1.54,151011,855.65,5766.0,52703,47.9
U0128,Female,Sumatera Utara,Senior High School,Student,Akulaku,Saham,Tidak Ada,0.0,3,5.6,2000001.0,4000001.0,1000001.0,21,1036941,26.54,26205.0,1.55,650944,3078.85,15785.8,73575,68.1
U0129,Male,Aceh,Bachelor (S1)/Diploma IV,Others,OVO,Emas,Pendidikan,1890688.0,4,5.7,2000000.0,2000000.0,500000.0,21,102897,1.63,615.0,0.82,70593,196.9,5626.0,43782,43.2
U0130,Female,Papua Pegunungan,Senior High School,Entrepreneur,Kredivo,Reksadana,Tidak Ada,0.0,3,8.0,6000001.0,10000001.0,500000.0,23,2410,1.7,2214.0,0.9,998,4.9,549.7,18105,58.4
U0131,Male,Kalimantan Utara,Senior High School,Entrepreneur,ShopeePay,Reksadana,Pendidikan,15632898.0,2,10.8,2000001.0,4000001.0,500001.0,16,39135,0.15,84.0,3.08,20761,133.66,749.4,198429,58.4
U0132,Male,Sulawesi Selatan,Elementary School,Entrepreneur,Kredivo,Reksadana,Tidak Ada,0.0,4,6.5,4000001.0,4000001.0,500000.0,19,609232,6.63,7617.0,1.67,354031,2038.05,9563.1,73573,59.6
U0133,Male,Sumatera Utara,Senior High School,Not Working,Dana,Kripto,Tidak Ada,0.0,3,9.9,2000000.0,2000000.0,500001.0,27,1036941,26.54,26205.0,1.55,650944,3078.85,15785.8,73575,68.1
U0134,Male,Maluku,Senior High School,Private Employee,Akulaku,Reksadana,Gaya,18745052.0,2,3.4,2000000.0,2000000.0,1000001.0,24,64468,0.2,117.0,0.84,32951,231.36,1970.6,32198,42.1
U0135,Female,DI Yogyakarta,Diploma I/II/III,Student,LinkAja,Saham,Pendidikan,3798771.0,5,7.3,6000001.0,10000001.0,1000001.0,17,394247,7.26,8228.0,3.31,240062,1207.31,3781.5,51473,84.1
U0136,Male,Sumatera Utara,Bachelor (S1)/Diploma IV,Private Employee,OVO,No Investment,Pendidikan,19106134.0,4,5.6,2000001.0,4000001.0,500001.0,27,1036941,26.54,26205.0,1.55,650944,3078.85,15785.8,73575,68.1
U0137,Female,Gorontalo,Junior High School,Private Employee,LinkAja,Emas,Konsumsi,7838298.0,5,7.7,6000001.0,10000001.0,1000001.0,14,114275,0.35,298.0,1.4,51903,457.14,1242.2,44433,58.4
U0138,Female,Jawa Timur,Diploma I/II/III,Private Employee,GoPay,Reksadana,Tidak Ada,0.0,2,6.3,6000001.0,10000001.0,1000001.0,19,3048079,132.94,44643.0,3.29,1895275,10417.68,42089.3,75770,66.7
U0139,Male,Jawa Barat,Senior High School,Private Employee,LinkAja,Saham,Usaha,15071551.0,5,3.6,4000001.0,4000001.0,500001.0,19,6818787,251.24,143127.0,3.41,4705372,20751.93,50759.0,56080,89.3
U0140,Female,Papua Selatan,Bachelor (S1)/Diploma IV,Student,GoPay,Saham,Pendidikan,2670972.0,5,4.8,2000000.0,2000000.0,500000.0,18,6267,1.7,2214.0,1.24,3118,14.24,1492.3,61583,58.4
U0141,Female,Sulawesi Tenggara,Bachelor (S1)/Diploma IV,Student,Kredivo,Saham,Usaha,6481441.0,1,2.9,2000001.0,4000001.0,500000.0,15,140184,0.27,529.0,1.44,69118,701.29,2836.7,67840,48.3
U0142,Male,Kalimantan Barat,Senior High School,Not Working,GoPay,Reksadana,Tidak Ada,0.0,2,3.7,2000000.0,2000000.0,500001.0,22,277057,4.73,4654.0,1.54,151011,855.65,5766.0,52703,47.9
U0143,Male,Kalimantan Utara,Diploma I/II/III,Private Employee,LinkAja,Saham,Konsumsi,12490235.0,5,8.2,6000001.0,10000001.0,500000.0,17,39135,0.15,84.0,3.08,20761,133.66,749.4,198429,58.4
U0144,Male,Kalimantan Tengah,Senior High School,Private Employee,Akulaku,Reksadana,Tidak Ada,0.0,3,6.4,6000001.0,10000001.0,500000.0,18,162309,0.45,506.0,1.49,90470,488.58,2845.0,79320,52.9
U0145,Male,Kepulauan Riau,Senior High School,Student,LinkAja,No Investment,Tidak Ada,0.0,2,7.6,6000001.0,10000001.0,500000.0,23,309076,7.83,9212.0,1.8,180411,993.02,10678.0,161424,85.3
U0146,Male,DI Yogyakarta,Bachelor (S1)/Diploma IV,Student,OVO,No Investment,Tidak Ada,0.0,1,11.5,2000000.0,4000001.0,500001.0,14,394247,7.26,8228.0,3.31,240062,1207.31,3781.5,51473,84.1
U0147,Female,Papua Selatan,Senior High School,Not Working,OVO,Kripto,Pendidikan,10677641.0,4,6.3,2000000.0,2000000.0,3000000.0,15,6267,1.7,2214.0,1.24,3118,14.24,1492.3,61583,58.4
U0148,Male,Nusa Tenggara Barat,Senior High School,Private Employee,OVO,No Investment,Konsumsi,18446147.0,5,8.6,6000001.0,10000001.0,500000.0,17,237629,1.14,6378.0,4.36,100966,827.06,5731.1,32282,62.7
U0149,Male,Kalimantan Utara,Senior High School,Entrepreneur,Kredivo,No Investment,Pendidikan,13224780.0,3,7.1,2000001.0,4000001.0,1000001.0,14,39135,0.15,84.0,3.08,20761,133.66,749.4,198429,58.4
U0150,Male,DI Yogyakarta,Bachelor (S1)/Diploma IV,Civil Servant/BUMN,LinkAja,Reksadana,Pendidikan,3137108.0,1,13.9,10000001.0,6000001.0,500001.0,14,394247,7.26,8228.0,3.31,240062,1207.31,3781.5,51473,84.1
U0151,Female,Papua,Senior High School,Private Employee,Dana,Emas,Konsumsi,15345448.0,2,1.0,4000001.0,2000001.0,500000.0,16,75024,0.52,343.0,1.17,39157,221.27,636.4,59064,41.5
U0152,Male,Jawa Barat,Senior High School,Student,ShopeePay,Reksadana,Tidak Ada,0.0,5,5.2,2000000.0,2000000.0,3000000.0,14,6818787,251.24,143127.0,3.41,4705372,20751.93,50759.0,56080,89.3
U0153,Male,Kalimantan Selatan,Diploma I/II/III,Private Employee,LinkAja,Reksadana,Usaha,15774672.0,1,8.6,6000001.0,10000001.0,500001.0,16,336953,2.29,2214.0,2.0,190913,958.78,4323.3,67117,59.8
U0154,Male,Sumatera Selatan,Bachelor (S1)/Diploma IV,Civil Servant/BUMN,OVO,Saham,Tidak Ada,0.0,1,5.1,6000001.0,10000001.0,500001.0,17,577990,8.6,4120.0,2.66,334613,1728.24,8928.5,75132,40.1
U0155,Female,Papua Pegunungan,Junior High School,Civil Servant/BUMN,GoPay,Saham,Konsumsi,17069985.0,3,8.4,4000001.0,4000001.0,1000001.0,17,2410,1.7,2214.0,0.9,998,4.9,549.7,18105,58.4
U0156,Male,Papua Pegunungan,Senior High School,Private Employee,Kredivo,Reksadana,Tidak Ada,0.0,4,6.8,4000001.0,4000001.0,500000.0,16,2410,1.7,2214.0,0.9,998,4.9,549.7,18105,58.4
U0157,Female,Kalimantan Selatan,Junior High School,Not Working,Kredivo,Reksadana,Tidak Ada,0.0,4,9.2,2000001.0,4000001.0,500001.0,25,336953,2.29,2214.0,2.0,190913,958.78,4323.3,67117,59.8
U0158,Female,DI Yogyakarta,Senior High School,Student,Kredivo,Reksadana,Tidak Ada,4129331.0,4,4.2,2000000.0,2000000.0,500000.0,14,394247,7.26,8228.0,3.31,240062,1207.31,3781.5,51473,84.1
U0159,Male,Banten,Senior High School,Entrepreneur,GoPay,Saham,Tidak Ada,0.0,2,7.4,15000000.0,15000000.0,1000001.0,14,1742274,601.94,83677.0,2.73,1244263,6226.21,12537.4,70276,84.9
U0160,Female,Papua Pegunungan,Diploma I/II/III,Student,OVO,Saham,Tidak Ada,0.0,1,8.2,2000000.0,2000000.0,500001.0,28,2410,1.7,2214.0,0.9,998,4.9,549.7,18105,58.4
U0161,Male,Sulawesi Utara,Diploma I/II/III,Civil Servant/BUMN,GoPay,Kripto,Tidak Ada,0.0,2,7.3,6000001.0,10000001.0,500001.0,15,269034,0.78,1493.0,1.35,152307,976.3,2721.4,69352,68.7
U0162,Female,Maluku Utara,Diploma I/II/III,Student,LinkAja,Kripto,Pendidikan,2523106.0,1,7.4,2000001.0,4000001.0,500000.0,26,54436,0.08,74.0,0.62,27649,242.69,1373.8,70660,30.6
U0163,Female,Papua Barat,Senior High School,Student,GoPay,Saham,Gaya,15301713.0,3,10.0,2000000.0,2000000.0,500001.0,22,32690,0.15,97.0,1.32,17755,89.41,587.6,131636,44.4
U0164,Female,Papua Pegunungan,Bachelor (S1)/Diploma IV,Private Employee,Akulaku,Kripto,Konsumsi,866074.0,3,2.8,4000001.0,4000001.0,1000001.0,16,2410,1.7,2214.0,0.9,998,4.9,549.7,18105,58.4
U0165,Male,Kalimantan Barat,Senior High School,Student,GoPay,Kripto,Konsumsi,16696494.0,2,7.3,2000000.0,2000000.0,500001.0,25,277057,4.73,4654.0,1.54,151011,855.65,5766.0,52703,47.9
U0166,Female,Nusa Tenggara Barat,Postgraduate,Civil Servant/BUMN,ShopeePay,Emas,Konsumsi,12283101.0,2,4.0,6000001.0,10000001.0,500001.0,15,237629,1.14,6378.0,4.36,100966,827.06,5731.1,32282,62.7
U0167,Male,Papua Barat Daya,Diploma I/II/III,Not Working,ShopeePay,Kripto,Konsumsi,677375.0,3,8.9,2000000.0,2000000.0,500001.0,15,11793,1.7,1.0,0.88,5691,24.05,1484.9,59064,58.4
U0168,Male,Sumatera Barat,Junior High School,Student,Akulaku,Reksadana,Pendidikan,12190075.0,5,4.9,2000001.0,4000001.0,1000001.0,19,400529,1.77,9358.0,2.4,198642,1398.91,5914.3,57047,63.8
U0169,Male,Kalimantan Timur,Diploma I/II/III,Entrepreneur,Dana,Saham,Konsumsi,6402232.0,4,1.0,4000001.0,4000001.0,500001.0,28,453429,6.55,1311.0,1.94,266429,1309.86,4267.6,212175,77.7
U0170,Female,Maluku Utara,Senior High School,Civil Servant/BUMN,LinkAja,Emas,Konsumsi,4129331.0,4,9.0,4000001.0,4000001.0,1000001.0,23,54436,0.08,74.0,0.62,27649,242.69,1373.8,70660,30.6
U0171,Female,Banten,Diploma I/II/III,Private Employee,Dana,Reksadana,Tidak Ada,0.0,3,6.3,2000001.0,2000000.0,1000001.0,17,1742274,601.94,83677.0,2.73,1244263,6226.21,12537.4,70276,84.9
U0172,Male,Jambi,Junior High School,Student,GoPay,Saham,Konsumsi,17102752.0,4,7.9,2000000.0,2000000.0,500001.0,13,273264,1.06,1251.0,2.16,136402,864.3,3768.5,86722,38.2
U0173,Female,Riau,Senior High School,Student,Kredivo,Reksadana,Tidak Ada,0.0,5,10.6,2000000.0,2000000.0,500000.0,17,542854,4.45,4273.0,1.66,282437,1565.78,2213.5,165350,41.8
U0174,Male,Kalimantan Tengah,Bachelor (S1)/Diploma IV,Student,Dana,Saham,Konsumsi,6900553.0,5,7.9,4000001.0,4000001.0,500001.0,23,162309,0.45,506.0,1.49,90470,488.58,2845.0,79320,52.9
U0175,Female,DI Yogyakarta,Senior High School,Student,LinkAja,Reksadana,Tidak Ada,0.0,1,7.4,4000001.0,2000001.0,1000001.0,17,394247,7.26,8228.0,3.31,240062,1207.31,3781.5,51473,84.1
U0176,Male,Maluku,Bachelor (S1)/Diploma IV,Student,OVO,Kripto,Tidak Ada,0.0,2,6.9,2000000.0,2000000.0,500000.0,19,64468,0.2,117.0,0.84,32951,231.36,1970.6,32198,42.1
U0177,Female,DI Yogyakarta,Senior High School,Private Employee,OVO,No Investment,Tidak Ada,0.0,4,4.1,15000000.0,15000000.0,500001.0,15,394247,7.26,8228.0,3.31,240062,1207.31,3781.5,51473,84.1
U0178,Male,Sumatera Selatan,Diploma I/II/III,Not Working,Kredivo,No Investment,Tidak Ada,0.0,5,6.5,2000001.0,4000001.0,1000001.0,26,577990,8.6,4120.0,2.66,334613,1728.24,8928.5,75132,40.1
U0179,Female,Jawa Barat,Diploma I/II/III,Entrepreneur,Akulaku,Saham,Konsumsi,10715277.0,2,11.9,15000000.0,15000000.0,500001.0,15,6818787,251.24,143127.0,3.41,4705372,20751.93,50759.0,56080,89.3
U0180,Male,Banten,Senior High School,Private Employee,Kredivo,Emas,Tidak Ada,0.0,2,6.1,4000001.0,4000001.0,500001.0,19,1742274,601.94,83677.0,2.73,1244263,6226.21,12537.4,70276,84.9
U0181,Male,Bali,Senior High School,Student,OVO,Saham,Tidak Ada,0.0,1,6.6,2000001.0,2000000.0,500000.0,13,427124,18.54,8469.0,1.13,260541,1781.63,2836.7,67319,81.2
U0182,Male,Kalimantan Timur,Senior High School,Student,ShopeePay,Emas,Tidak Ada,0.0,2,10.1,2000000.0,2000000.0,500000.0,22,453429,6.55,1311.0,1.94,266429,1309.86,4267.6,212175,77.7
U0183,Female,DI Yogyakarta,Elementary School,Student,LinkAja,Reksadana,Tidak Ada,0.0,2,3.1,2000001.0,4000001.0,1000001.0,17,394247,7.26,8228.0,3.31,240062,1207.31,3781.5,51473,84.1
U0184,Female,Bengkulu,Senior High School,Student,OVO,Emas,Pendidikan,13003969.0,3,8.6,2000000.0,2000000.0,500000.0,13,138784,0.36,358.0,1.75,68108,478.3,2138.0,49233,35.6
U0185,Male,Maluku Utara,Diploma I/II/III,Private Employee,ShopeePay,Kripto,Tidak Ada,0.0,1,3.0,4000001.0,4000001.0,500000.0,26,54436,0.08,74.0,0.62,27649,242.69,1373.8,70660,30.6
U0186,Female,Jawa Timur,Bachelor (S1)/Diploma IV,Private Employee,ShopeePay,Emas,Pendidikan,6485507.0,1,8.0,4000001.0,4000001.0,1000001.0,13,3048079,132.94,44643.0,3.29,1895275,10417.68,42089.3,75770,66.7
U0187,Female,Bali,Bachelor (S1)/Diploma IV,Student,Kredivo,Emas,Gaya,11477809.0,4,6.9,2000000.0,2000000.0,500001.0,16,427124,18.54,8469.0,1.13,260541,1781.63,2836.7,67319,81.2
U0188,Female,Papua,Bachelor (S1)/Diploma IV,Student,GoPay,Saham,Konsumsi,18377836.0,2,8.5,2000001.0,4000001.0,3000000.0,27,75024,0.52,343.0,1.17,39157,221.27,636.4,59064,41.5
U0189,Female,Jambi,Bachelor (S1)/Diploma IV,Entrepreneur,Kredivo,Kripto,Tidak Ada,0.0,4,4.5,4000001.0,4000001.0,3000000.0,22,273264,1.06,1251.0,2.16,136402,864.3,3768.5,86722,38.2
U0190,Male,Sulawesi Selatan,Diploma I/II/III,Entrepreneur,OVO,Saham,Konsumsi,1508882.0,5,5.7,6000001.0,10000001.0,500000.0,16,609232,6.63,7617.0,1.67,354031,2038.05,9563.1,73573,59.6
U0191,Male,Kalimantan Timur,Senior High School,Student,OVO,No Investment,Konsumsi,4129331.0,2,8.7,2000001.0,4000001.0,500000.0,27,453429,6.55,1311.0,1.94,266429,1309.86,4267.6,212175,77.7
U0192,Female,DI Yogyakarta,Bachelor (S1)/Diploma IV,Not Working,GoPay,Saham,Gaya,4783667.0,5,5.7,4000001.0,4000001.0,1000001.0,18,394247,7.26,8228.0,3.31,240062,1207.31,3781.5,51473,84.1
U0193,Female,Jawa Timur,Diploma I/II/III,Others,ShopeePay,Reksadana,Tidak Ada,0.0,3,8.9,4000001.0,4000001.0,500001.0,22,3048079,132.94,44643.0,3.29,1895275,10417.68,42089.3,75770,66.7
U0194,Female,Papua Barat,Senior High School,Student,GoPay,Kripto,Tidak Ada,0.0,2,7.5,4000001.0,4000001.0,500000.0,17,32690,0.15,97.0,1.32,17755,89.41,587.6,131636,44.4
U0195,Male,Maluku,Junior High School,Student,Akulaku,Saham,Konsumsi,10564510.0,4,5.9,2000001.0,4000001.0,1000001.0,27,64468,0.2,117.0,0.84,32951,231.36,1970.6,32198,42.1
U0196,Male,Papua Tengah,Senior High School,Private Employee,LinkAja,Reksadana,Konsumsi,18896746.0,4,6.2,4000001.0,4000001.0,500000.0,14,10736,1.7,2214.0,0.99,8184,27.6,1073.6,118774,58.4
U0197,Female,Bali,Senior High School,Not Working,OVO,No Investment,Tidak Ada,0.0,2,7.0,2000000.0,2000000.0,1000001.0,13,427124,18.54,8469.0,1.13,260541,1781.63,2836.7,67319,81.2
U0198,Female,Sulawesi Tenggara,Bachelor (S1)/Diploma IV,Not Working,Akulaku,Reksadana,Tidak Ada,0.0,4,6.4,2000000.0,2000000.0,500000.0,13,140184,0.27,529.0,1.44,69118,701.29,2836.7,67840,48.3
U0199,Female,Nusa Tenggara Timur,Senior High School,Student,LinkAja,Emas,Tidak Ada,0.0,2,8.8,2000001.0,4000001.0,500000.0,16,226040,0.72,8249.0,1.41,74766,753.13,5742.6,24272,34.6
U0200,Female,Kalimantan Timur,Senior High School,Student,GoPay,Reksadana,Usaha,4065117.0,1,6.1,2000001.0,4000001.0,500000.0,26,453429,6.55,1311.0,1.94,266429,1309.86,4267.6,212175,77.7
U0201,Female,Maluku Utara,Postgraduate,Private Employee,OVO,Kripto,Tidak Ada,0.0,4,5.6,4000001.0,4000001.0,3000000.0,16,54436,0.08,74.0,0.62,27649,242.69,1373.8,70660,30.6
U0202,Male,Jawa Tengah,Junior High School,Private Employee,Dana,Saham,Usaha,17033981.0,2,9.3,4000001.0,4000001.0,500001.0,28,2637739,29.46,59501.0,2.77,1553694,6962.05,38233.9,47972,60.8
U0203,Male,Kalimantan Barat,Senior High School,Student,ShopeePay,Reksadana,Gaya,8297215.0,2,5.9,2000000.0,2000000.0,1000001.0,28,277057,4.73,4654.0,1.54,151011,855.65,5766.0,52703,47.9
U0204,Female,Papua Tengah,Elementary School,Not Working,ShopeePay,No Investment,Usaha,7739967.0,4,5.6,2000000.0,2000000.0,500001.0,22,10736,1.7,2214.0,0.99,8184,27.6,1073.6,118774,58.4
U0205,Female,Jambi,Diploma I/II/III,Private Employee,Dana,Emas,Usaha,5100505.0,1,1.0,2000001.0,4000001.0,500001.0,19,273264,1.06,1251.0,2.16,136402,864.3,3768.5,86722,38.2
U0206,Male,Kepulauan Bangka Belitung,Bachelor (S1)/Diploma IV,Entrepreneur,GoPay,Saham,Tidak Ada,0.0,4,4.4,10000001.0,6000001.0,500000.0,15,103253,0.91,1080.0,1.6,54643,337.75,1550.8,70194,67.4
U0207,Male,Gorontalo,Senior High School,Not Working,Dana,Saham,Gaya,5843926.0,2,4.9,2000000.0,2000000.0,500001.0,17,114275,0.35,298.0,1.4,51903,457.14,1242.2,44433,58.4
U0208,Female,Sumatera Selatan,Bachelor (S1)/Diploma IV,Private Employee,OVO,Saham,Pendidikan,13120315.0,1,5.6,2000001.0,4000001.0,500001.0,20,577990,8.6,4120.0,2.66,334613,1728.24,8928.5,75132,40.1
U0209,Male,Sulawesi Utara,Senior High School,Civil Servant/BUMN,Kredivo,No Investment,Pendidikan,897046.0,5,5.2,6000001.0,10000001.0,500001.0,23,269034,0.78,1493.0,1.35,152307,976.3,2721.4,69352,68.7
U0210,Male,Maluku,Bachelor (S1)/Diploma IV,Private Employee,ShopeePay,Emas,Konsumsi,5874485.0,3,9.5,6000001.0,10000001.0,500000.0,13,64468,0.2,117.0,0.84,32951,231.36,1970.6,32198,42.1
U0211,Female,Kalimantan Selatan,Bachelor (S1)/Diploma IV,Student,Kredivo,Emas,Gaya,19526386.0,4,5.1,2000000.0,2000000.0,3000000.0,20,336953,2.29,2214.0,2.0,190913,958.78,4323.3,67117,59.8
U0212,Female,Sumatera Utara,Bachelor (S1)/Diploma IV,Private Employee,Dana,Saham,Konsumsi,11271408.0,2,5.2,2000001.0,4000001.0,500000.0,20,1036941,26.54,26205.0,1.55,650944,3078.85,15785.8,73575,68.1
U0213,Female,Jambi,Elementary School,Student,OVO,Reksadana,Konsumsi,18960631.0,1,7.4,2000000.0,2000000.0,3000000.0,25,273264,1.06,1251.0,2.16,136402,864.3,3768.5,86722,38.2
U0214,Male,Sulawesi Selatan,Postgraduate,Private Employee,OVO,Reksadana,Tidak Ada,0.0,1,4.2,4000001.0,4000001.0,500000.0,15,609232,6.63,7617.0,1.67,354031,2038.05,9563.1,73573,59.6
U0215,Female,Sulawesi Utara,Diploma I/II/III,Student,ShopeePay,Saham,Tidak Ada,0.0,5,10.9,4000001.0,4000001.0,500001.0,16,269034,0.78,1493.0,1.35,152307,976.3,2721.4,69352,68.7
U0216,Male,Lampung,Senior High School,Student,OVO,Reksadana,Tidak Ada,0.0,4,9.0,4000001.0,4000001.0,500001.0,24,530899,5.15,4033.0,2.81,284856,1455.8,9522.9,51370,42.4
U0217,Male,Aceh,Bachelor (S1)/Diploma IV,Student,OVO,Kripto,Gaya,3963587.0,1,4.1,2000000.0,2000000.0,500001.0,27,102897,1.63,615.0,0.82,70593,196.9,5626.0,43782,43.2
U0218,Female,Kalimantan Barat,Senior High School,Student,LinkAja,Kripto,Tidak Ada,0.0,5,9.5,2000000.0,2000000.0,500001.0,17,277057,4.73,4654.0,1.54,151011,855.65,5766.0,52703,47.9
U0219,Female,Kalimantan Timur,Bachelor (S1)/Diploma IV,Private Employee,LinkAja,Emas,Tidak Ada,0.0,2,10.1,6000001.0,10000001.0,500001.0,17,453429,6.55,1311.0,1.94,266429,1309.86,4267.6,212175,77.7
U0220,Female,Maluku Utara,Junior High School,Private Employee,OVO,Emas,Tidak Ada,0.0,5,4.1,2000000.0,2000000.0,500001.0,23,54436,0.08,74.0,0.62,27649,242.69,1373.8,70660,30.6
U0221,Female,DKI Jakarta,Diploma I/II/III,Private Employee,Akulaku,Reksadana,Tidak Ada,0.0,4,4.1,4000001.0,4000001.0,1000001.0,13,2708907,20964.0,9272715.0,3.56,2324200,12838.89,10678.0,344350,100.0
U0222,Female,Kalimantan Utara,Senior High School,Student,LinkAja,Reksadana,Pendidikan,11959705.0,5,5.5,2000000.0,2000000.0,500001.0,25,39135,0.15,84.0,3.08,20761,133.66,749.4,198429,58.4
U0223,Male,DKI Jakarta,Junior High School,Student,Akulaku,Saham,Tidak Ada,0.0,1,3.5,4000001.0,4000001.0,1000001.0,20,2708907,20964.0,9272715.0,3.56,2324200,12838.89,10678.0,344350,100.0
U0224,Male,Gorontalo,Senior High School,Student,Dana,Emas,Pendidikan,4129331.0,1,5.0,2000000.0,2000000.0,500000.0,13,114275,0.35,298.0,1.4,51903,457.14,1242.2,44433,58.4
U0225,Male,Sulawesi Tengah,Elementary School,Student,Akulaku,Emas,Konsumsi,14173209.0,3,6.0,2000000.0,2000000.0,500001.0,20,177868,0.64,665.0,1.54,77106,598.93,3156.1,120750,43.1
U0226,Male,Banten,Senior High School,Not Working,Dana,Emas,Usaha,611597.0,5,8.3,2000001.0,4000001.0,500001.0,17,1742274,601.94,83677.0,2.73,1244263,6226.21,12537.4,70276,84.9
U0227,Female,Papua Tengah,Senior High School,Student,Akulaku,Emas,Konsumsi,4867226.0,2,7.2,2000000.0,2000000.0,500001.0,21,10736,1.7,2214.0,0.99,8184,27.6,1073.6,118774,58.4
U0228,Male,Kalimantan Barat,Senior High School,Student,OVO,Saham,Tidak Ada,0.0,4,6.6,2000001.0,2000000.0,500001.0,23,277057,4.73,4654.0,1.54,151011,855.65,5766.0,52703,47.9
U0229,Female,Sumatera Barat,Senior High School,Student,LinkAja,Saham,Gaya,10299987.0,3,5.8,6000001.0,10000001.0,500001.0,13,400529,1.77,9358.0,2.4,198642,1398.91,5914.3,57047,63.8
U0230,Female,Aceh,Senior High School,Student,OVO,Reksadana,Gaya,19671235.0,5,3.7,2000000.0,2000000.0,500000.0,21,102897,1.63,615.0,0.82,70593,196.9,5626.0,43782,43.2
U0231,Female,Aceh,Diploma I/II/III,Private Employee,Kredivo,Saham,Tidak Ada,0.0,2,8.5,6000001.0,10000001.0,500000.0,14,102897,1.63,615.0,0.82,70593,196.9,5626.0,43782,43.2
U0232,Male,Bali,Elementary School,Private Employee,Dana,Emas,Usaha,5479021.0,3,18.5,2000001.0,4000001.0,500000.0,24,427124,18.54,8469.0,1.13,260541,1781.63,2836.7,67319,81.2
U0233,Female,Sumatera Utara,Bachelor (S1)/Diploma IV,Student,Akulaku,Saham,Konsumsi,12564163.0,1,5.5,2000000.0,2000000.0,500001.0,24,1036941,26.54,26205.0,1.55,650944,3078.85,15785.8,73575,68.1
U0234,Male,Gorontalo,Bachelor (S1)/Diploma IV,Student,OVO,Kripto,Tidak Ada,0.0,4,4.2,2000000.0,2000000.0,500001.0,28,114275,0.35,298.0,1.4,51903,457.14,1242.2,44433,58.4
U0235,Male,Kalimantan Barat,Diploma I/II/III,Student,GoPay,Saham,Tidak Ada,0.0,5,10.9,2000000.0,2000000.0,3000000.0,17,277057,4.73,4654.0,1.54,151011,855.65,5766.0,52703,47.9
U0236,Female,Sumatera Selatan,Senior High School,Student,GoPay,No Investment,Usaha,4627741.0,2,7.6,2000000.0,2000000.0,1000001.0,21,577990,8.6,4120.0,2.66,334613,1728.24,8928.5,75132,40.1
U0237,Male,Lampung,Bachelor (S1)/Diploma IV,Student,GoPay,Saham,Tidak Ada,0.0,1,8.0,2000001.0,4000001.0,500000.0,14,530899,5.15,4033.0,2.81,284856,1455.8,9522.9,51370,42.4
U0238,Male,Gorontalo,Senior High School,Others,ShopeePay,Reksadana,Konsumsi,16381023.0,3,8.1,2000000.0,2000000.0,1000001.0,20,114275,0.35,298.0,1.4,51903,457.14,1242.2,44433,58.4
U0239,Female,Papua Barat,Junior High School,Private Employee,Kredivo,Reksadana,Konsumsi,14890091.0,4,4.0,2000001.0,4000001.0,1000001.0,13,32690,0.15,97.0,1.32,17755,89.41,587.6,131636,44.4
U0240,Male,Sumatera Barat,Senior High School,Private Employee,Akulaku,Kripto,Konsumsi,8219161.0,3,10.7,4000001.0,4000001.0,500001.0,24,400529,1.77,9358.0,2.4,198642,1398.91,5914.3,57047,63.8
